INI,LYNI,449142,8840113898,0.972
KTN,PAKT,448695,8840562593,0.972
YQU,CYQU,447683,8841010276,0.972
KUA,WMKD,447068,8841457344,0.972
HTA,UIAA,446467,8841903811,0.972
BFN,FABL,445984,8842349795,0.972
BRQ,LKTB,445110,8842794905,0.972
BHH,OEBH,444897,8843239802,0.972
NDG,ZYQQ,444609,8843684411,0.972
JUL,SPJL,444078,8844128489,0.972
NWI,EGSH,443730,8844572219,0.972
VCS,VVCS,443682,8845015901,0.972
PPP,YBPN,443579,8845459480,0.972
VFA,FVFA,441505,8845900985,0.973
LAE,AYNZ,440575,8846341560,0.973
PGF,LFMP,440481,8846782041,0.973
ABT,OEBA,439108,8847221149,0.973
TRI,KTRI,439045,8847660194,0.973
HMA,USHH,438045,8848098239,0.973
STW,URMT,436958,8848535197,0.973
PHF,KPHF,436042,8848971239,0.973
WEF,ZSWF,435400,8849406639,0.973
BPX,ZUBD,434519,8849841158,0.973
LLW,FWKI,434004,8850275162,0.973
VLN,SVVA,432361,8850707523,0.973
YFC,CYFC,431831,8851139354,0.973
KIS,HKKI,431574,8851570928,0.973
QOW,DNIM,431262,8852002190,0.973
PNZ,SBPL,430549,8852432739,0.973
OST,EBOS,429659,8852862398,0.973
TKU,EFTU,428504,8853290902,0.973
LLV,ZBLL,428444,8853719346,0.973
FDH,EDNY,427861,8854147207,0.973
YXY,CYXY,424985,8854572192,0.973
TLQ,ZWTP,424167,8854996359,0.974
UUD,UIUU,424106,8855420465,0.974
PHE,YPPD,423905,8855844370,0.974
IXS,VEKU,423895,8856268265,0.974
DTB,WIMN,423708,8856691973,0.974
MQX,HAMK,423170,8857115143,0.974
BPL,ZWAX,422287,8857537430,0.974
MOL,ENML,421653,8857959083,0.974
BME,YBRM,421451,8858380534,0.974
BMI,KBMI,419852,8858800386,0.974
EPA,SADP,417988,8859218374,0.974
ERC,LTCD,417612,8859635986,0.974
AXM,SKAR,417587,8860053573,0.974
JDZ,ZSJD,417409,8860470982,0.974
CFS,YSCH,415949,8860886931,0.974
IAO,RPNS,415786,8861302717,0.974
PNR,FCPP,414653,8861717370,0.974
KCA,ZWKC,414501,8862131871,0.974
LUW,WAMW,414338,8862546209,0.974
BIK,WABB,413994,8862960203,0.974
TJA,SLTJ,413333,8863373536,0.974
REG,LICR,412665,8863786201,0.975
WGN,ZGSY,411426,8864197627,0.975
SLY,USDD,411045,8864608672,0.975
YKH,ZYYK,409121,8865017793,0.975
KEJ,UNEE,408876,8865426669,0.975
HLZ,NZHN,408294,8865834963,0.975
ASM,HHAS,407613,8866242576,0.975
CFE,LFLC,406277,8866648853,0.975
FAE,EKVG,405667,8867054520,0.975
TDD,SLTR,405056,8867459576,0.975
AGH,ESTA,404605,8867864181,0.975
DRO,KDRO,403268,8868267449,0.975
IXD,VIAL,401878,8868669327,0.975
BIR,VNVT,401779,8869071106,0.975
MLN,GEML,401707,8869472813,0.975
APW,NSFA,401401,8869874214,0.975
NNT,VTCN,401126,8870275340,0.975
TBB,VVTH,400821,8870676161,0.975
BZG,EPBY,400609,8871076770,0.975
TCG,ZWTC,399557,8871476327,0.975
SCV,LRSV,398695,8871875022,0.975
DZA,FMCZ,397399,8872272421,0.975
TPS,LICT,397260,8872669681,0.975
MGM,KMGM,396485,8873066166,0.976
CDE,ZBCD,395709,8873461875,0.976
ALF,ENAT,393305,8873855180,0.976
JUB,HSSJ,393044,8874248224,0.976
KIR,EIKY,392791,8874641015,0.976
GNS,WIMB,392231,8875033246,0.976
ROI,VTUV,390221,8875423467,0.976
SCE,KUNV,390047,8875813514,0.976
TTT,RCFN,389387,8876202901,0.976
GEA,NWWM,389016,8876591917,0.976
GDX,UHMM,387808,8876979725,0.976
CUE,SECU,386912,8877366637,0.976
GAJ,RJSC,386636,8877753273,0.976
SKB,TKPK,386614,8878139887,0.976
NZH,ZBMZ,386570,8878526457,0.976
MSR,LTCK,385930,8878912387,0.976
EGO,UUOB,385573,8879297960,0.976
ISL,LTBA,385125,8879683085,0.976
RJA,VORY,383723,8880066808,0.976
LZN,RCFG,383292,8880450100,0.976
SCN,EDDR,383206,8880833306,0.976
FBM,FZQA,382903,8881216209,0.976
YYG,CYYG,382493,8881598702,0.976
LRM,MDLR,382199,8881980901,0.977
NKC,GQNO,382110,8882363011,0.977
MDQ,SAZM,381756,8882744767,0.977
MGQ,HCMM,381450,8883126217,0.977
UGC,UTNU,380383,8883506600,0.977
EGE,KEGE,379937,8883886537,0.977
USN,RKPU,378845,8884265382,0.977
AKX,UATT,378077,8884643459,0.977
SMI,LGSM,377765,8885021224,0.977
SNO,VTUI,375888,8885397112,0.977
CSY,UWKS,375703,8885772815,0.977
SFJ,BGSF,374416,8886147231,0.977
YKA,CYKA,373925,8886521156,0.977
PXM,MMPS,373666,8886894822,0.977
LUZ,EPLB,372759,8887267581,0.977
BON,TNCB,372079,8887639660,0.977
EYP,SKYP,371782,8888011442,0.977
MST,EHBK,371712,8888383154,0.977
DRV,VRMD,371260,8888754414,0.977
NKT,LTCV,370408,8889124822,0.977
KOP,VTUW,370131,8889494953,0.977
RST,KRST,369702,8889864655,0.977
CTM,MMCM,369220,8890233875,0.977
ZNE,YNWN,366662,8890600537,0.977
GTF,KGTF,365782,8890966319,0.977
SQD,ZSSR,365656,8891331975,0.978
RBR,SBRB,365610,8891697585,0.978
TAP,MMTP,364852,8892062437,0.978
YQG,CYQG,364816,8892427253,0.978
UIB,SKUI,363945,8892791198,0.978
BFV,VTUO,362369,8893153567,0.978
NVA,SKNV,360743,8893514310,0.978
HJJ,ZGCJ,360677,8893874987,0.978
LMM,MMLM,360344,8894235331,0.978
IDA,KIDA,359971,8894595302,0.978
ZAH,OIZH,357634,8894952936,0.978
RTW,UWSS,356770,8895309706,0.978
CCF,LFMK,356427,8895666133,0.978
QUO,DNAI,356221,8896022354,0.978
JIB,HDAM,356095,8896378449,0.978
QSZ,ZWSC,354306,8896732755,0.978
EDO,LTFD,351784,8897084539,0.978
JLR,VAJB,350816,8897435355,0.978
RLK,ZBYZ,350293,8897785648,0.978
SIA,ZLSN,350221,8898135869,0.978
AVA,ZUAS,350155,8898486024,0.978
RAB,AYTK,349578,8898835602,0.978
JSI,LGSK,349102,8899184704,0.978
REL,SAVT,349010,8899533714,0.978
USA,KJQF,348173,8899881887,0.978
JNZ,ZYJZ,347909,8900229796,0.979
OAJ,KOAJ,347170,8900576966,0.979
OZC,RPMO,347077,8900924043,0.979
BMU,WADB,346122,8901270165,0.979
MOT,KMOT,345229,8901615394,0.979
JUH,ZSJH,344877,8901960271,0.979
UKK,UASK,343880,8902304151,0.979
RTB,MHRO,343012,8902647163,0.979
LNK,KLNK,343010,8902990173,0.979
IQN,ZLQY,342744,8903332917,0.979
LDE,LFBT,342635,8903675552,0.979
JIQ,ZUQJ,342547,8904018099,0.979
JSR,VGJR,342383,8904360482,0.979
AQI,OEPA,341834,8904702316,0.979
GDZ,URKG,341757,8905044073,0.979
ULV,UWLL,340853,8905384926,0.979
TVS,#N/A,340790,8905725716,0.979
KKN,ENKR,340695,8906066411,0.979
ZAL,SCVD,340576,8906406987,0.979
SUV,NFNA,340318,8906747305,0.979
WUT,ZBXZ,340197,8907087502,0.979
CEN,MMCN,339180,8907426682,0.979
BHI,SAZB,338040,8907764722,0.979
PLQ,EYPA,337898,8908102620,0.979
BVB,SBBV,337420,8908440040,0.979
ENI,#N/A,337394,8908777434,0.979
ZAT,ZPZT,336785,8909114219,0.979
TNJ,WIDN,336263,8909450482,0.98
LPF,ZUPS,336049,8909786531,0.98
JUZ,ZSJU,334590,8910121121,0.98
IMP,SBIZ,333818,8910454939,0.98
YDF,CYDF,332906,8910787845,0.98
HMI,ZWHM,332176,8911120021,0.98
BHE,NZWB,330885,8911450906,0.98
JUJ,SASJ,330033,8911780939,0.98
CWJ,ZPCW,329191,8912110130,0.98
YUS,ZYLS,329012,8912439142,0.98
NYT,VYEL,329002,8912768144,0.98
BEN,HLLB,328615,8913096759,0.98
LBE,KLBE,328087,8913424846,0.98
IPC,SCIP,327482,8913752328,0.98
RKT,OMRK,327196,8914079524,0.98
RMI,LIPR,326176,8914405700,0.98
AJI,LTCO,325968,8914731668,0.98
SDV,LLSD,325795,8915057463,0.98
BJR,HABD,325028,8915382491,0.98
BET,PABE,322150,8915704641,0.98
PSO,SKPS,322010,8916026651,0.98
ELM,KELM,321986,8916348637,0.98
AZD,OIYY,320972,8916669609,0.98
SPD,VGSD,319787,8916989396,0.98
OZH,UKDE,318720,8917308116,0.98
MAR,SVMC,318301,8917626417,0.98
CLY,LFKC,318214,8917944631,0.98
KLX,LGKL,317893,8918262524,0.98
FNA,GFLL,317346,8918579870,0.981
LIG,LFBL,316952,8918896822,0.981
SCU,MUCU,316382,8919213204,0.981
IVC,NZNV,316108,8919529312,0.981
CFR,LFRK,315770,8919845082,0.981
AQG,ZSAQ,315517,8920160599,0.981
LNL,ZLLN,315164,8920475763,0.981
RAE,OERR,314883,8920790646,0.981
DLH,KDLH,314674,8921105320,0.981
ATZ,HEAT,314529,8921419849,0.981
EAS,LESO,314211,8921734060,0.981
PEM,SPTU,313630,8922047690,0.981
JXA,ZYJX,313488,8922361178,0.981
MTJ,KMTJ,313441,8922674619,0.981
CIY,LICB,312494,8922987113,0.981
YIA,#N/A,312309,8923299422,0.981
RKV,BIRK,310978,8923610400,0.981
RXS,RPVR,310403,8923920803,0.981
RAS,OIGG,310332,8924231135,0.981
THL,VYTL,310305,8924541440,0.981
KVA,LGKV,310148,8924851588,0.981
YXJ,CYXJ,309826,8925161414,0.981
MQP,FAKN,309536,8925470950,0.981
FPO,MYGF,308353,8925779303,0.981
YXL,CYXL,307454,8926086757,0.981
DIL,WPDL,307394,8926394151,0.981
VDA,LLOV,307371,8926701522,0.981
KNU,VICX,307186,8927008708,0.981
GRK,KGRK,307097,8927315805,0.981
AZO,KAZO,306909,8927622714,0.982
KTT,EFKT,306157,8927928871,0.982
YSB,CYSB,305137,8928234008,0.982
HEA,OAHR,304896,8928538904,0.982
YFB,CYFB,304694,8928843598,0.982
KGI,YPKG,304667,8929148265,0.982
BHK,UTSB,303937,8929452202,0.982
PPB,SBDN,303527,8929755729,0.982
YRT,CYRT,303158,8930058887,0.982
NDJ,FTTJ,302279,8930361166,0.982
YXT,CYXT,301270,8930662436,0.982
TYL,SPYL,300732,8930963168,0.982
LET,SKLT,300482,8931263650,0.982
FEN,SBFN,299981,8931563631,0.982
YSJ,CYSJ,298334,8931861965,0.982
IGT,URMS,297693,8932159658,0.982
MZR,OAMS,296730,8932456388,0.982
KMS,DGSI,295517,8932751905,0.982
PAC,MPMG,294474,8933046379,0.982
BWA,VNBW,294075,8933340454,0.982
OMH,OITR,293942,8933634396,0.982
BLV,KBLV,293864,8933928260,0.982
MAB,SBMA,293690,8934221950,0.982
ENE,WATE,293398,8934515348,0.982
KRW,UTAK,292646,8934807994,0.982
LCK,KLCK,292566,8935100560,0.982
MSJ,RJSM,292352,8935392912,0.982
SVD,TVSA,292265,8935685177,0.982
PRI,FSPP,292035,8935977212,0.982
DCY,ZUDC,291535,8936268747,0.982
ROT,NZRO,290658,8936559405,0.983
QSF,DAAS,290203,8936849608,0.983
PGU,OIBP,289964,8937139572,0.983
CME,MMCE,288648,8937428220,0.983
BJA,DAAE,287823,8937716043,0.983
CWA,KCWA,287661,8938003704,0.983
MJZ,UERR,286692,8938290396,0.983
EGC,LFBE,286027,8938576423,0.983
RES,SARE,285948,8938862371,0.983
CBO,RPMC,284726,8939147097,0.983
URA,UARR,284085,8939431182,0.983
JAU,SPJJ,282280,8939713462,0.983
SAF,KSAF,281322,8939994784,0.983
SFT,ESNS,281321,8940276105,0.983
BOB,NTTB,281194,8940557299,0.983
ANR,EBAW,280885,8940838184,0.983
IXU,VAAU,280029,8941118213,0.983
AEB,ZGBS,279782,8941397995,0.983
VDC,SBQV,279708,8941677703,0.983
ENU,DNEN,279277,8941956980,0.983
BLA,SVBC,278311,8942235291,0.983
ISA,YBMA,278262,8942513553,0.983
GYU,ZLGY,277418,8942790971,0.983
VIL,GMMH,277322,8943068293,0.983
ABX,YMAY,277066,8943345359,0.983
ETZ,LFJL,276873,8943622232,0.983
AKY,VYSW,275716,8943897948,0.983
OSR,LKMT,275636,8944173584,0.983
ACK,KACK,275480,8944449064,0.983
ROB,GLRB,275339,8944724403,0.983
OHD,LWOH,274234,8944998637,0.983
LNZ,LOWL,274197,8945272834,0.983
MZL,SKMZ,274105,8945546939,0.983
LOE,VTUL,274027,8945820966,0.984
EDL,HKEL,273783,8946094749,0.984
CEE,ULBC,273202,8946367951,0.984
URY,OEGT,272939,8946640890,0.984
KGF,UAKK,272741,8946913631,0.984
OKD,RJCO,272597,8947186228,0.984
MBS,KMBS,272538,8947458766,0.984
YZY,ZLZY,271664,8947730430,0.984
ZHY,ZLZW,270871,8948001301,0.984
NLH,ZPNL,270786,8948272087,0.984
PLJ,#N/A,268355,8948540442,0.984
YTS,CYTS,268338,8948808780,0.984
AYP,SPHO,267875,8949076655,0.984
VDO,#N/A,267776,8949344431,0.984
KEP,VNNG,267481,8949611912,0.984
BZR,LFMU,267333,8949879245,0.984
IGD,LTCT,266948,8950146193,0.984
KSU,ENKB,266795,8950412988,0.984
NBX,WABI,266648,8950679636,0.984
KRN,ESNQ,266213,8950945849,0.984
ETH,LLET,265920,8951211769,0.984
KCM,LTCN,265703,8951477472,0.984
BFL,KBFL,264290,8951741762,0.984
JAE,SPJE,264147,8952005909,0.984
MHH,MYAM,263797,8952269706,0.984
MWZ,HTMW,263108,8952532814,0.984
JKH,LGHI,262693,8952795507,0.984
PEG,LIRZ,262649,8953058156,0.984
WNH,#N/A,262593,8953320749,0.984
RNB,ESDF,262511,8953583260,0.984
MQL,YMIA,262249,8953845509,0.984
SIT,PASI,261974,8954107483,0.984
PBG,KPBG,261876,8954369359,0.984
KUV,RKJK,261661,8954631020,0.984
VDE,GCHI,261381,8954892401,0.985
JSA,VIJR,261256,8955153657,0.985
HEK,ZYHE,261017,8955414674,0.985
HAH,FMCH,260771,8955675445,0.985
COU,KCOU,260595,8955936040,0.985
YYR,CYYR,260582,8956196622,0.985
BUQ,FVBU,260331,8956456953,0.985
MQF,USCM,259999,8956716952,0.985
BNI,DNBE,259619,8956976571,0.985
HGA,HCMH,259250,8957235821,0.985
VAA,EFVA,258488,8957494309,0.985
DPL,RPMG,258152,8957752461,0.985
YEI,LTBR,257933,8958010394,0.985
LPT,VTCL,257929,8958268323,0.985
HGU,AYMH,257610,8958525933,0.985
KIM,FAKM,256069,8958782002,0.985
KDH,OAKN,255845,8959037847,0.985
EUN,GMML,254166,8959292013,0.985
JIC,ZLJC,254052,8959546065,0.985
BDU,ENDU,253845,8959799910,0.985
RGL,SAWG,253834,8960053744,0.985
IAG,KIAG,252958,8960306702,0.985
SHW,OESH,252788,8960559490,0.985
GLT,YGLA,252474,8960811964,0.985
DNK,UKDD,252473,8961064437,0.985
RCH,SKRH,252112,8961316549,0.985
FEG,UTKF,251802,8961568351,0.985
AEX,KAEX,250678,8961819029,0.985
BRO,KBRO,249599,8962068628,0.985
GOQ,ZLGM,249146,8962317774,0.985
NOJ,USRO,249107,8962566881,0.985
YFI,#N/A,248317,8962815198,0.985
HIR,AGGH,248217,8963063415,0.985
SLU,TLPC,247621,8963311036,0.985
DDG,ZYDD,247302,8963558338,0.985
NMA,UTKN,247235,8963805573,0.986
ADF,LTCP,246653,8964052226,0.986
HLN,KHLN,246547,8964298773,0.986
VXE,GVSV,246436,8964545209,0.986
TKN,RJKN,246274,8964791483,0.986
TOL,KTOL,245425,8965036908,0.986
KVX,USKK,244980,8965281888,0.986
DAV,MPDA,244737,8965526625,0.986
TBP,SPME,244064,8965770689,0.986
TCR,#N/A,244050,8966014739,0.986
AXD,LGAL,242755,8966257494,0.986
MYP,UTAM,242005,8966499499,0.986
FLG,KFLG,241264,8966740763,0.986
BLB,MPHO,241088,8966981851,0.986
PQQ,YPMQ,240945,8967222796,0.986
MOF,WATC,240868,8967463664,0.986
SDL,ESNN,240601,8967704265,0.986
TUG,RPUT,239129,8967943394,0.986
GFK,KGFK,238513,8968181907,0.986
MLU,KMLU,238314,8968420221,0.986
RAJ,VARK,238180,8968658401,0.986
YZV,CYZV,237940,8968896341,0.986
ZQZ,ZBZJ,237865,8969134206,0.986
APO,SKLC,234938,8969369144,0.986
AQJ,OJAQ,234501,8969603645,0.986
GDQ,HAGN,234475,8969838120,0.986
TBU,NFTF,234427,8970072547,0.986
PAS,LGPA,234304,8970306851,0.986
RNN,EKRN,233794,8970540645,0.986
EWN,KEWN,232669,8970773314,0.986
VXO,ESMX,231962,8971005276,0.986
SNW,VYTD,231768,8971237044,0.986
FNI,LFTW,231749,8971468793,0.986
DBO,YSDU,229683,8971698476,0.986
YAM,CYAM,229599,8971928075,0.986
LRH,LFBH,229583,8972157658,0.986
GSM,#N/A,228924,8972386582,0.986
LDS,ZYLD,228737,8972615319,0.986
UNN,VTSR,228635,8972843954,0.986
BSG,FGBT,228522,8973072476,0.987
NOZ,UNWW,228292,8973300768,0.987
ERL,ZBER,228226,8973528994,0.987
GGT,MYEF,227982,8973756976,0.987
APL,FQNP,227769,8973984745,0.987
GNB,LFLS,227451,8974212196,0.987
ERI,KERI,227054,8974439250,0.987
WGA,YSWG,226601,8974665851,0.987
PNA,LEPP,226318,8974892169,0.987
DGA,#N/A,226231,8975118400,0.987
BEW,FQBR,225973,8975344373,0.987
YWK,CYWK,225311,8975569684,0.987
ITH,KITH,225029,8975794713,0.987
LVI,FLLI,224736,8976019449,0.987
MYT,VYMK,224624,8976244073,0.987
VLL,LEVD,224269,8976468342,0.987
MAQ,VTPM,224067,8976692409,0.987
NYM,USMM,223857,8976916266,0.987
FKS,RJSF,223121,8977139387,0.987
NAW,VTSC,222099,8977361486,0.987
IVL,EFIV,221879,8977583365,0.987
TMC,WADT,221668,8977805033,0.987
RFD,KRFD,221479,8978026512,0.987
CMW,MUCM,220299,8978246811,0.987
HOR,LPHR,219704,8978466515,0.987
BUZ,OIBB,219307,8978685822,0.987
LCJ,EPLL,219180,8978905002,0.987
IIL,OICI,219055,8979124057,0.987
MOC,SBMK,218844,8979342901,0.987
WUZ,ZGWZ,218424,8979561325,0.987
ZYR,#N/A,217814,8979779139,0.987
PSS,SARP,217333,8979996472,0.987
DIR,HADR,216916,8980213388,0.987
TLM,DAON,216601,8980429989,0.987
HVB,YHBA,215951,8980645940,0.987
HDN,KHDN,215828,8980861768,0.987
EMD,YEML,215292,8981077060,0.987
HHH,KHXD,215065,8981292125,0.987
SRY,OINZ,214673,8981506798,0.987
MCM,#N/A,214608,8981721406,0.987
OHS,OOSH,214024,8981935430,0.987
NOS,FMNN,213695,8982149125,0.988
HDS,FAHS,213661,8982362786,0.988
BJM,HBBA,213650,8982576436,0.988
HTS,KHTS,212937,8982789373,0.988
KJI,ZWKN,212809,8983002182,0.988
CXJ,SBCX,211971,8983214153,0.988
BDP,VNCG,211907,8983426060,0.988
PVU,KPVU,211679,8983637739,0.988
AOG,ZYAS,211205,8983848944,0.988
CAC,SBCA,210227,8984059171,0.988
YQY,CYQY,209616,8984268787,0.988
CMI,KCMI,209534,8984478321,0.988
TMW,YSTW,209355,8984687676,0.988
RJK,LDRI,208949,8984896625,0.988
HIN,RKPS,208904,8985105529,0.988
GOM,FZNA,208573,8985314102,0.988
SGU,KSGU,208122,8985522224,0.988
SQJ,ZSSM,207831,8985730055,0.988
KUO,EFKU,207716,8985937771,0.988
PBO,YPBO,206839,8986144610,0.988
CJM,VTSE,206607,8986351217,0.988
PWQ,UASP,206417,8986557634,0.988
MEC,SEMT,206396,8986764030,0.988
SCY,SEST,206300,8986970330,0.988
WGP,WADW,205547,8987175877,0.988
ADU,OITL,204625,8987380502,0.988
KLR,ESMQ,204267,8987584769,0.988
LMP,LICD,204050,8987788819,0.988
YUM,KNYL,203685,8987992504,0.988
GAY,VEGY,202633,8988195137,0.988
LCX,ZSLD,202545,8988397682,0.988
KZO,UAOO,202293,8988599975,0.988
LSE,KLSE,202289,8988802264,0.988
LDY,EGAE,201741,8989004005,0.988
BGG,LTCU,201719,8989205724,0.988
RKZ,ZURK,201326,8989407050,0.988
TPQ,MMEP,201113,8989608163,0.988
TMP,EFTP,200301,8989808464,0.988
TSJ,RJDT,200196,8990008660,0.988
TUF,LFOT,200046,8990208706,0.988
LLB,ZULB,199973,8990408679,0.988
LRD,KLRD,199914,8990608593,0.988
PSE,TJPS,199752,8990808345,0.988
KLU,LOWK,198834,8991007179,0.988
IXG,VABM,198807,8991205986,0.989
JGD,ZYJD,198212,8991404198,0.989
GIS,NZGS,198083,8991602281,0.989
ADQ,PADQ,197966,8991800247,0.989
JSJ,ZYJS,197713,8991997960,0.989
CPR,KCPR,196208,8992194168,0.989
RRG,FIMR,195847,8992390015,0.989
LSI,EGPB,195417,8992585432,0.989
SCK,KSCK,195227,8992780659,0.989
ENA,PAEN,195182,8992975841,0.989
AOK,LGKP,194303,8993170144,0.989
YQX,CYQX,193899,8993364043,0.989
NLA,FLND,193843,8993557886,0.989
SHB,RJCN,193638,8993751524,0.989
YXC,CYXC,193539,8993945063,0.989
PEZ,UWPP,193470,8994138533,0.989
FSM,KFSM,193375,8994331908,0.989
ABA,UNAA,192971,8994524879,0.989
BHR,VNBP,192894,8994717773,0.989
YSQ,ZYSQ,192349,8994910122,0.989
LAN,KLAN,190669,8995100791,0.989
PKZ,VLPS,190442,8995291233,0.989
DHM,VIGG,189029,8995480262,0.989
HAC,RJTH,188257,8995668519,0.989
GSV,#N/A,187967,8995856486,0.989
DMU,VEMR,187940,8996044426,0.989
GMQ,ZLGL,187760,8996232186,0.989
JRG,#N/A,187362,8996419548,0.989
MJU,#N/A,187125,8996606673,0.989
ORH,KORH,187095,8996793768,0.989
ROR,PTRO,187049,8996980817,0.989
KUM,RJFC,186894,8997167711,0.989
MAG,AYMD,186014,8997353725,0.989
VVC,SKVV,185709,8997539434,0.989
HFT,ENHF,185708,8997725142,0.989
SUN,KSUN,185462,8997910604,0.989
CLQ,MMIA,185180,8998095784,0.989
UEO,ROKJ,185018,8998280802,0.989
LSH,VYLS,184839,8998465641,0.989
GOH,BGGH,184479,8998650120,0.989
AEY,BIAR,184169,8998834289,0.989
AXF,ZBAL,184068,8999018357,0.989
LYH,KLYH,183420,8999201777,0.989
YVP,CYVP,182639,8999384416,0.989
FKQ,WASF,182286,8999566702,0.989
CUK,#N/A,181331,8999748033,0.989
WKJ,RJCW,181030,8999929063,0.989
PAG,RPMP,180909,9000109972,0.989
PLO,YPLC,180565,9000290537,0.99
CHG,ZYCY,179761,9000470298,0.99
UCB,ZBUC,179535,9000649833,0.99
UYU,SLUY,179464,9000829297,0.99
GBT,OING,179238,9001008535,0.99
FLZ,WIMS,178967,9001187502,0.99
AXU,HAAX,177449,9001364951,0.99
NCU,UTNN,176929,9001541880,0.99
VAM,VRMV,176662,9001718542,0.99
YKO,LTCW,176221,9001894763,0.99
TGM,LRTM,175962,9002070725,0.99
PZU,HSPN,175905,9002246630,0.99
TVY,VYDW,175211,9002421841,0.99
ACV,KACV,175024,9002596865,0.99
WAE,OEWD,173786,9002770651,0.99
CRV,LIBC,173517,9002944168,0.99
NTQ,RJNW,171962,9003116130,0.99
PDP,SULS,171622,9003287752,0.99
MHK,KMHK,170290,9003458042,0.99
HUY,EGNJ,170104,9003628146,0.99
XSP,WSSL,170000,9003798146,0.99
GAN,VRMG,169981,9003968127,0.99
NNM,ULAM,168526,9004136653,0.99
LYR,ENSB,168316,9004304969,0.99
YOL,DNYO,167960,9004472929,0.99
SHM,RJBD,167770,9004640699,0.99
DOM,TDPD,167623,9004808322,0.99
ZLO,MMZO,166873,9004975195,0.99
HKN,AYHK,166076,9005141271,0.99
KRP,EKKA,164721,9005305992,0.99
OCC,SECO,164257,9005470249,0.99
AZR,DAUA,163981,9005634230,0.99
ABI,KABI,163796,9005798026,0.99
MZH,LTAP,163708,9005961734,0.99
IQM,ZWCM,163215,9006124949,0.99
YVO,CYVO,162483,9006287432,0.99
BRW,PABR,162350,9006449782,0.99
TML,DGLE,161998,9006611780,0.99
HPG,ZHSN,161400,9006773180,0.99
CPE,MMCP,160571,9006933751,0.99
VIT,LEVT,159351,9007093102,0.99
BSI,#N/A,159229,9007252331,0.99
OXB,GGOV,159155,9007411486,0.99
DEX,WAVD,158991,9007570477,0.99
CAB,FNCA,158858,9007729335,0.99
CLL,KCLL,158837,9007888172,0.99
GRQ,EHGG,158732,9008046904,0.99
CKS,SBCJ,158386,9008205290,0.99
BLZ,FWCL,158272,9008363562,0.99
NDC,VAND,158087,9008521649,0.99
WVB,FYWB,157691,9008679340,0.99
THQ,ZLTS,157574,9008836914,0.99
BDB,YBUD,157553,9008994467,0.99
IBE,SKIB,156711,9009151178,0.99
LLI,HALL,156578,9009307756,0.991
BNX,LQBK,156396,9009464152,0.991
ELH,MYEH,156381,9009620533,0.991
JRH,VEJT,156229,9009776762,0.991
AJL,VELP,156185,9009932947,0.991
TMR,DAAT,155867,9010088814,0.991
ONJ,RJSR,155698,9010244512,0.991
ISN,KISN,155505,9010400017,0.991
YYF,CYYF,155468,9010555485,0.991
DPO,YDPO,155213,9010710698,0.991
WTB,YBWW,154979,9010865677,0.991
HUN,RCYU,154746,9011020423,0.991
LKA,#N/A,154686,9011175109,0.991
SHF,#N/A,154623,9011329732,0.991
TNH,ZYTN,154378,9011484110,0.991
UPN,MMPN,154327,9011638437,0.991
PZO,SVPR,154223,9011792660,0.991
RFP,NTTR,154213,9011946873,0.991
ZOS,SCJO,153810,9012100683,0.991
OZZ,GMMZ,153790,9012254473,0.991
MKZ,WMKM,152286,9012406759,0.991
IWJ,RJOW,152074,9012558833,0.991
UAQ,SANU,151696,9012710529,0.991
BGF,FEFF,151508,9012862037,0.991
MUB,FBMN,151295,9013013332,0.991
AZS,MDCY,151043,9013164375,0.991
SPI,KSPI,150960,9013315335,0.991
OTZ,PAOT,150582,9013465917,0.991
TWT,RPMN,150295,9013616212,0.991
KOI,EGPA,150293,9013766505,0.991
SZY,EPSY,150052,9013916557,0.991
KBU,#N/A,149872,9014066429,0.991
PFB,SBPF,149671,9014216100,0.991
TET,FQTT,148883,9014364983,0.991
WWK,AYWK,148844,9014513827,0.991
OPS,SWSI,148829,9014662656,0.991
LDU,WBKD,148455,9014811111,0.991
OME,PAOM,148444,9014959555,0.991
LGG,EBLG,148226,9015107781,0.991
MRA,#N/A,147907,9015255688,0.991
YPX,CYPX,147876,9015403564,0.991
MMJ,RJAF,147828,9015551392,0.991
LIF,NWWL,147596,9015698988,0.991
SCC,PASC,147572,9015846560,0.991
PUW,KPUW,147453,9015994013,0.991
TMS,FPST,147337,9016141350,0.991
TLK,UECT,147274,9016288624,0.991
RGA,SAWE,146434,9016435058,0.991
IZA,SDZY,145500,9016580558,0.991
CPC,SAZY,144882,9016725440,0.991
LBS,NFNL,144479,9016869919,0.991
MYD,HKML,144096,9017014015,0.991
CAP,MTCH,143324,9017157339,0.991
ARM,YARM,143292,9017300631,0.991
RDP,VEDG,143291,9017443922,0.991
JIJ,HAJJ,143122,9017587044,0.991
LPI,ESSL,143091,9017730135,0.991
OKE,RJKB,142433,9017872568,0.991
MME,EGNV,141625,9018014193,0.991
FRS,MGTK,141346,9018155539,0.991
GKA,AYGA,140989,9018296528,0.991
CMF,LFLB,140794,9018437322,0.992
LUV,WAPL,140766,9018578088,0.992
MKK,PHMK,140671,9018718759,0.992
LRR,OISL,140400,9018859159,0.992
SBY,KSBY,140183,9018999342,0.992
CIJ,SLCO,140079,9019139421,0.992
KVD,UBBG,140059,9019279480,0.992
TJU,UTDK,140027,9019419507,0.992
ARK,HTAR,139959,9019559466,0.992
